datetime,district,T2M,PS,RH2M,T2M_diff,PS_diff,RH2M_diff,T2M_roll_mean,T2M_roll_std,hour,PS_roll_mean,PS_roll_std,RH2M_roll_mean,RH2M_roll_std,month,T2M_mean,T2M_std,PS_mean,PS_std,RH2M_mean,RH2M_std,T2M_seasonal_zscore,PS_seasonal_zscore,RH2M_seasonal_zscore
2023-01-01 20:00:00,Hyderabad,21.07,960.3,75.61,-0.8099999999999987,0.599999999999909,3.700000000000003,24.47,3.299230213246721,20,958.6833333333334,1.218879266648773,62.73333333333333,13.396830470923637,1,19.753548387096775,1.9430029535012159,959.2814516129032,1.68809157341693,64.13266129032257,11.460357129814044,0.6775345403006368,0.6033727098317747,1.0014817670750595
2023-01-01 21:00:00,Hyderabad,20.34,960.4,79.48,-0.7300000000000004,0.10000000000002274,3.8700000000000045,22.961666666666662,2.593248284809355,21,959.2166666666666,1.137394683769108,69.31833333333333,8.938495212655644,1,19.096290322580646,1.815351191243135,959.3112903225807,1.6774065191463403,66.30298387096774,11.377330403995881,0.6851069277497062,0.6490434280494727,1.1581817228762479
2023-01-01 22:00:00,Hyderabad,19.69,960.1,82.92,-0.6499999999999986,-0.2999999999999545,3.4399999999999977,21.663333333333338,1.661272604561533,22,959.6333333333333,0.8477420991470188,74.16166666666668,6.399710670543453,1,18.440967741935484,1.7180526030708227,959.0266129032258,1.676771426892654,69.07870967741935,11.588326686571378,0.7270046655335317,0.6401511139555923,1.1944166484898995
2023-01-01 23:00:00,Hyderabad,19.09,959.8,86.04,-0.6000000000000014,-0.3000000000000682,3.1200000000000045,20.81,1.3832281084477682,23,959.9000000000001,0.4774934554520138,77.49833333333333,6.523641365577028,1,17.770887096774196,1.672335406169007,958.6443548387097,1.6682741395745442,72.67532258064516,12.18919856609587,0.7887848922888222,0.6927189805777461,1.0964361066796107
2023-01-02 00:00:00,Hyderabad,18.52,959.3,89.55,-0.5700000000000003,-0.5,3.509999999999991,20.098333333333333,1.2531147859101561,0,959.9333333333334,0.4131182235948705,80.91833333333334,6.57481685423006,1,17.057419354838707,1.7050731910799062,958.2330645161289,1.6663929095916261,77.295,13.288574192329314,0.857781737941096,0.6402664568060894,0.9222208359324254
2023-01-02 01:00:00,Hyderabad,18.01,958.8,93.07,-0.509999999999998,-0.5,3.519999999999996,19.453333333333333,1.1438647938749824,1,959.7833333333333,0.6242328625330438,84.44500000000001,6.450267436316185,1,16.468145161290323,1.7769698182170826,957.741935483871,1.6862474224702775,81.48056451612904,14.600174868226599,0.8676876910924092,0.6274669434803121,0.7937874435389322
2023-01-02 02:00:00,Hyderabad,17.58,958.5,96.5,-0.43000000000000327,-0.2999999999999545,3.430000000000007,18.871666666666666,1.0399887819907752,2,959.4833333333332,0.7467708260679397,87.92666666666668,6.364959282404539,1,15.996370967741935,1.8726870111558684,957.4435483870968,1.6963970397105719,84.81322580645161,15.32811161786523,0.8456453335897323,0.62276199979895,0.7624405722572642
2023-01-02 03:00:00,Hyderabad,17.27,958.5,98.87,-0.3099999999999987,0.0,2.3700000000000045,18.36,0.9215638881813832,3,959.1666666666666,0.680196050169537,91.15833333333335,6.136968035330455,1,15.647419354838709,1.9559855482564774,957.441129032258,1.7019363480485272,86.8733064516129,15.360176030165848,0.8295463361718718,0.622156621166307,0.781025785435453
2023-01-02 04:00:00,Hyderabad,17.11,958.8,99.91,-0.16000000000000014,0.2999999999999545,1.039999999999992,17.93,0.7655847438396268,4,958.9499999999999,0.5089204259995992,93.99,5.4575342417616675,1,15.40508064516129,2.0110283321706524,957.8040322580645,1.6932865620044693,88.14701612903225,15.131346131113881,0.8477848509466118,0.5881861725498408,0.7773917646877477
2023-01-02 05:00:00,Hyderabad,16.94,959.5,100.0,-0.16999999999999815,0.7000000000000455,0.09000000000000341,17.57166666666667,0.5991132335933278,5,958.9,0.41472882706610953,96.31666666666666,4.227546175580795,1,15.202499999999999,2.0487773966778837,958.5120967741935,1.6792174300996485,89.02008064516129,14.844518273008092,0.8480667557233786,0.5883116790586423,0.7396615473068998
2023-01-02 06:00:00,Hyderabad,17.17,960.5,98.78,0.23000000000000043,1.0,-1.2199999999999989,17.346666666666668,0.3880549789226425,6,959.1,0.7771743691087407,97.855,2.6624105618783007,1,15.646209677419355,2.0035199077420214,959.3838709677419,1.6659862235433953,88.50467741935483,14.255310488757093,0.760556616728589,0.6699509374598378,0.7208066487747937
2023-01-02 07:00:00,Hyderabad,19.48,961.5,86.62,2.3099999999999987,1.0,-12.159999999999997,17.591666666666665,0.9490925490523333,7,959.5500000000001,1.222701926063495,96.78000000000002,5.134927458105045,1,18.329919354838708,1.5847394676839948,960.266129032258,1.6616617745900983,76.11016129032258,13.42855070204949,0.7257222203483509,0.7425524174715541,0.782648771477133
2023-01-02 08:00:00,Hyderabad,22.34,962.2,74.22,2.8599999999999994,0.7000000000000455,-12.400000000000006,18.385,2.157505504048599,8,960.1666666666666,1.4908610487452594,93.06666666666666,10.563896377126571,1,21.376774193548385,1.7128564780653872,960.9362903225807,1.6547214870123486,61.77032258064516,12.044203945283533,0.5623505639769334,0.7636993218121617,1.0336654440520405
2023-01-02 09:00:00,Hyderabad,24.5,962.4,64.22,2.16,0.1999999999999318,-10.0,19.59,3.1847134878980894,9,960.8166666666667,1.4688998150539443,87.29166666666667,15.207414529323122,1,24.5258064516129,1.7951497873387712,961.0096774193548,1.6294754183473072,48.70822580645161,11.889345715475379,-0.014375653661279138,0.8532332338313392,1.3046785386480937
2023-01-02 10:00:00,Hyderabad,26.18,961.8,56.65,1.6799999999999997,-0.6000000000000227,-7.57,21.10166666666667,3.854319222206003,10,961.3166666666666,1.1125046816374458,80.08166666666666,18.022830428838528,1,26.551290322580645,1.8784455464891947,960.3846774193548,1.62541023488876,41.5233064516129,10.744064704611036,-0.1976582836135893,0.8707479196733289,1.4079116204405548
2023-01-02 11:00:00,Hyderabad,27.37,960.8,51.43,1.1900000000000013,-1.0,-5.219999999999999,22.840000000000003,3.9527357614695227,11,961.5333333333333,0.7580677190496724,71.98666666666666,18.194042614731558,1,27.903225806451612,1.9591339335877775,959.2830645161291,1.6495242859041335,37.32403225806452,9.82047271885194,-0.27217424868707696,0.919619975791614,1.4363837816948322
2023-01-02 12:00:00,Hyderabad,28.21,959.6,48.03,0.8399999999999999,-1.1999999999999318,-3.3999999999999986,24.679999999999996,3.301363354736959,12,961.3833333333333,1.0400320507874918,63.528333333333336,14.709824494760907,1,28.728629032258063,2.031762555215619,958.0008064516129,1.681148270364594,34.81612903225806,9.337957917259857,-0.25526065087021094,0.9512507472290354,1.4150707343966524
2023-01-02 13:00:00,Hyderabad,28.71,958.7,45.8,0.5,-0.8999999999999773,-2.230000000000004,26.218333333333334,2.428871480063684,13,960.9166666666666,1.5025533823014114,56.725,10.818977308415121,1,29.054435483870968,2.097331367648549,956.9153225806451,1.7150242054201266,33.55887096774194,9.155283357115115,-0.16422559123651287,1.0406135456949608,1.3370562717476953
2023-01-02 14:00:00,Hyderabad,28.62,958.1,45.01,-0.08999999999999986,-0.6000000000000227,-0.7899999999999991,27.265,1.6523044513648482,14,960.2333333333335,1.718914386077917,51.85666666666666,7.4055861798150735,1,28.843145161290323,2.155740442819049,956.3338709677419,1.7489549537852167,33.45451612903226,9.273181048369286,-0.10351207263083885,1.0098196231045158,1.2461186523474383
2023-01-02 15:00:00,Hyderabad,28.04,957.9,45.66,-0.5800000000000018,-0.20000000000004547,0.6499999999999986,27.855,0.9505103892120778,15,959.4833333333332,1.5587388064284253,48.76333333333333,4.524332731648727,1,28.04959677419355,2.189812851339572,956.2798387096774,1.7661671255114106,34.92790322580645,9.766147044158181,-0.004382463180668472,0.9173318124429769,1.0989079650007076
2023-01-02 16:00:00,Hyderabad,26.4,958.3,56.15,-1.6400000000000006,0.39999999999997726,10.490000000000002,27.891666666666666,0.8741491100874975,16,958.9000000000001,1.108151614175392,48.68,4.351312445688239,1,25.90225806451613,2.302966922973151,956.6314516129032,1.7809455301551478,46.73153225806452,11.71834216779629,0.21613073575597871,0.9368890619307028,0.8037372187184293
2023-01-02 17:00:00,Hyderabad,23.63,959.0,70.44,-2.7699999999999996,0.7000000000000455,14.29,27.26833333333333,1.9687093911156015,17,958.6,0.632455532033445,51.84833333333333,10.00374613165828,1,22.414516129032258,2.2202619617062167,957.2620967741935,1.7810927833085453,58.446854838709676,12.008379957951412,0.5474506575943281,0.9757510906187301,0.9987313195689647
2023-01-02 18:00:00,Hyderabad,22.68,959.8,71.63,-0.9499999999999993,0.7999999999999545,1.1899999999999977,26.346666666666668,2.6248174539702296,18,958.6333333333332,0.6976149845483091,55.78166666666666,12.52423796750397,1,21.231612903225805,2.142995922472698,958.1233870967742,1.7595319439970423,60.45556451612903,11.852766155306924,0.6758702065578227,0.9528743760213186,0.9427702645485633
2023-01-02 19:00:00,Hyderabad,22.21,960.4,72.23,-0.46999999999999886,0.6000000000000227,0.6000000000000085,25.263333333333335,2.790459938194194,19,958.9166666666666,1.006810144300435,60.18666666666667,12.95200782375721,1,20.45217741935484,2.0648162029600337,958.8870967741935,1.7110814220355082,62.2325,11.698389968090845,0.8513215743489521,0.8841795640599529,0.8546047812792802
2023-01-02 20:00:00,Hyderabad,21.67,960.8,74.03,-0.5399999999999991,0.39999999999997726,1.7999999999999972,24.105,2.5505979691045124,20,959.3666666666667,1.1604596790350823,65.02333333333333,11.486680402390759,1,19.753548387096775,1.9430029535012159,959.2814516129032,1.68809157341693,64.13266129032257,11.460357129814044,0.9863348943705185,0.899565172298684,0.8636152082843531
2023-01-02 21:00:00,Hyderabad,20.71,960.8,78.03,-0.9600000000000009,0.0,4.0,22.883333333333336,1.9806429932389948,21,959.8499999999999,1.0232301793826934,70.41833333333334,7.474191372092887,1,19.096290322580646,1.815351191243135,959.3112903225807,1.6774065191463403,66.30298387096774,11.377330403995881,0.8889242396752451,0.8875067912439497,1.0307353054380464
2023-01-02 22:00:00,Hyderabad,19.89,960.7,82.0,-0.8200000000000003,-0.09999999999990905,3.969999999999999,21.798333333333332,1.3523670606261917,22,960.25,0.7204165461728523,74.72666666666667,4.438399110790688,1,18.440967741935484,1.7180526030708227,959.0266129032258,1.676771426892654,69.07870967741935,11.588326686571378,0.8434155365642103,0.9979816389615713,1.1150264116694184
2023-01-02 23:00:00,Hyderabad,19.22,960.5,86.02,-0.6700000000000017,-0.20000000000004547,4.019999999999996,21.063333333333336,1.356166164843647,23,960.5,0.37947331921978905,77.32333333333334,5.782814770219378,1,17.770887096774196,1.672335406169007,958.6443548387097,1.6682741395745442,72.67532258064516,12.18919856609587,0.8665204945612178,1.1123142877246666,1.094795309715679
2023-01-03 00:00:00,Hyderabad,18.58,960.2,90.49,-0.6400000000000006,-0.2999999999999545,4.469999999999999,20.38,1.4105034562169845,0,960.5666666666667,0.24221202832714878,80.46666666666667,7.055048310725254,1,17.057419354838707,1.7050731910799062,958.2330645161289,1.6663929095916261,77.295,13.288574192329314,0.8929708432029047,1.1803551686697573,0.9929582970320973
2023-01-03 01:00:00,Hyderabad,17.98,959.8,95.26,-0.5999999999999979,-0.40000000000009095,4.77000000000001,19.675,1.3694195850797728,1,960.4666666666667,0.39832984656731807,84.30499999999999,7.892676985662118,1,16.468145161290323,1.7769698182170826,957.741935483871,1.6862474224702775,81.48056451612904,14.600174868226599,0.8508050183016571,1.2204997254281975,0.9437856469690818
