district,month,hour,T2M_mean,T2M_std,PS_mean,PS_std,RH2M_mean,RH2M_std
Hanamkonda,3,0,25.22258064516129,2.152889860058113,975.7588709677419,2.22637596430491,47.381209677419356,15.241406246749088
Hanamkonda,3,1,24.36717741935484,2.1261613031389794,975.316935483871,2.2464686569588515,52.34685483870968,16.243204926605465
Hanamkonda,3,2,23.630241935483873,2.1033536766218903,975.0830645161291,2.2627676331558244,57.168064516129036,17.17636316302141
Hanamkonda,3,3,23.013387096774192,2.0839638930351994,975.1903225806452,2.2490257820368877,61.504919354838705,17.912876800726238
Hanamkonda,3,4,22.500887096774196,2.0750660728423607,975.7056451612904,2.2262039738596813,65.20137096774194,18.53312645383792
Hanamkonda,3,5,22.083629032258063,2.075073643389972,976.5298387096774,2.232537651198328,68.18016129032259,19.05756909501242
Hanamkonda,3,6,23.392419354838708,1.910559604297538,977.4620967741936,2.233542985254893,63.97556451612903,17.94521986320851
Hanamkonda,3,7,26.31508064516129,1.8994044834677695,978.3096774193548,2.2252950605431745,51.56346774193548,15.299666452836698
Hanamkonda,3,8,30.18540322580645,2.1484546910894617,978.8064516129032,2.2465417664064447,37.04677419354839,12.645726650442143
Hanamkonda,3,9,33.27556451612903,2.2715283714154415,978.7088709677419,2.264358416886679,28.343467741935484,10.196083980009497
Hanamkonda,3,10,35.328548387096774,2.271853114722742,978.0088709677419,2.22907659239424,23.934193548387096,8.488716479800088
Hanamkonda,3,11,36.66572580645161,2.2578211575523874,976.8201612903225,2.1837157800227605,21.4983064516129,7.523797445631087
Hanamkonda,3,12,37.4525,2.259442202190765,975.4620967741936,2.147813891119122,20.069193548387098,6.952226828932842
Hanamkonda,3,13,37.72508064516129,2.25407003013672,974.2508064516129,2.1360816634209825,19.32935483870968,6.632464715192166
Hanamkonda,3,14,37.480241935483875,2.211524311055544,973.4459677419355,2.1320015861106776,19.173951612903227,6.503900745568676
Hanamkonda,3,15,36.73870967741936,2.156836726086373,973.2048387096773,2.14107543977669,19.601774193548387,6.5771109688498015
Hanamkonda,3,16,35.44604838709678,2.1269210612741754,973.4604838709678,2.1564355770836254,21.215806451612906,7.030734050977022
Hanamkonda,3,17,32.36822580645161,2.2546169607394124,974.0362903225806,2.179032927790036,28.385483870967743,10.205610871471645
Hanamkonda,3,18,30.586451612903225,2.2324160937257735,974.8403225806452,2.174535530439621,30.94,10.953821770601975
Hanamkonda,3,19,29.74282258064516,2.2863264675531227,975.6741935483872,2.175356095239606,32.14653225806452,11.167292328863816
Hanamkonda,3,20,28.958064516129035,2.323205200215405,976.2879032258064,2.157783895609508,33.6141129032258,11.637139453225428
Hanamkonda,3,21,28.118951612903224,2.3061595917629587,976.5,2.118136932551937,35.69508064516129,12.274759977847577
Hanamkonda,3,22,27.200483870967744,2.255567584848443,976.4080645161291,2.1133950174704217,38.730000000000004,13.121462961267028
Hanamkonda,3,23,26.24790322580645,2.193971516439734,976.0903225806452,2.137562602319659,42.74604838709678,14.148041481199343
Hanamkonda,4,0,29.189916666666665,1.9416321194074964,972.9891666666666,1.896515860456693,45.00725,11.543410719081765
Hanamkonda,4,1,28.371666666666666,1.894841885305507,972.6041666666666,1.9082041288076805,49.17616666666667,12.233251639947344
Hanamkonda,4,2,27.677500000000002,1.8603804842608105,972.4183333333333,1.9029823269528026,52.96158333333334,12.840146206910804
Hanamkonda,4,3,27.089833333333335,1.835767411410147,972.6175000000001,1.8963770190337041,56.266,13.372523215267082
Hanamkonda,4,4,26.59958333333333,1.8186902646441712,973.2083333333334,1.8768193787341325,59.03575,13.876816084493484
Hanamkonda,4,5,26.306833333333334,1.8288123451676312,973.9699999999999,1.8739523683891668,60.93541666666667,14.427286116899447
Hanamkonda,4,6,27.834333333333333,1.8145989363272237,974.8225,1.8712536803262356,55.79808333333334,13.853854379538848
Hanamkonda,4,7,30.809,2.0123394137089265,975.5691666666667,1.8820601903828664,44.12266666666667,11.873758492082082
Hanamkonda,4,8,34.14091666666666,2.312987807585511,975.8883333333334,1.8979946663522909,33.16891666666667,9.958020524487104
Hanamkonda,4,9,36.66,2.3448896696913484,975.6525,1.8863936737693607,27.08941666666667,8.084189185250004
Hanamkonda,4,10,38.554833333333335,2.327273437450159,974.9625,1.897103608356833,23.448416666666667,6.779271916960525
Hanamkonda,4,11,39.87866666666666,2.3070155821663962,973.8908333333333,1.8778673686768985,21.189583333333335,5.983286862057467
Hanamkonda,4,12,40.66191666666667,2.308383440991609,972.5941666666666,1.8516082418352995,19.863583333333334,5.62580157438402
Hanamkonda,4,13,40.91433333333334,2.305888965576753,971.4141666666667,1.8383997349417405,19.22725,5.57857560846205
Hanamkonda,4,14,40.657583333333335,2.2779151590848983,970.6141666666666,1.8400902349691581,19.131333333333334,5.628245981576468
Hanamkonda,4,15,39.961,2.23902454751388,970.2783333333333,1.8670600325821227,19.511916666666664,5.65981118784654
Hanamkonda,4,16,38.89883333333333,2.179709402932529,970.4325,1.9040497530749276,20.50358333333333,5.986770259852778
Hanamkonda,4,17,36.87625,2.1855768857510895,971.0058333333333,1.9248178276055166,24.833833333333335,7.784902344268932
Hanamkonda,4,18,34.793416666666666,2.1762551660177714,971.7891666666667,1.936547904678577,28.84875,10.175091481636125
Hanamkonda,4,19,33.93808333333333,2.1852016793769455,972.565,1.9299780118049343,30.072999999999997,10.224986334769275
Hanamkonda,4,20,33.09875,2.1792063787481153,973.2116666666666,1.9431492818754017,31.67,10.219789502675264
Hanamkonda,4,21,32.1805,2.1547468996800228,973.5933333333334,1.933287935330995,33.93658333333333,10.39015431625952
Hanamkonda,4,22,31.198249999999998,2.122113130503525,973.5983333333334,1.9207834244353044,37.063583333333334,10.954897818395413
Hanamkonda,4,23,30.196916666666667,2.0664803007368193,973.3025,1.9301875425926494,40.92008333333333,11.654406494940005
Hanamkonda,5,0,29.25975806451613,2.3462706834150935,970.2943548387096,2.6691645542718545,59.73483870967742,17.70121554247309
Hanamkonda,5,1,28.62274193548387,2.2205632987500192,969.8725806451613,2.682928224017981,63.086048387096774,17.219179031946474
Hanamkonda,5,2,28.089032258064517,2.1285196273065035,969.7379032258065,2.688778026374034,66.01201612903226,16.820267148862044
Hanamkonda,5,3,27.630241935483873,2.0293074086686613,969.9588709677419,2.696791592575204,68.43491935483871,16.40176589223513
Hanamkonda,5,4,27.230645161290322,1.9433726203068993,970.4887096774194,2.6984551339886678,70.39395161290322,16.101104432075424
Hanamkonda,5,5,27.145887096774196,1.8860036521086359,971.2209677419354,2.6818351377868566,70.89782258064515,15.786223671984544
Hanamkonda,5,6,28.66217741935484,2.008606506597984,972.0685483870968,2.6733665915095397,63.78790322580645,15.15618000406969
Hanamkonda,5,7,31.236612903225808,2.358833902035734,972.6895161290323,2.682579105688121,52.145322580645164,14.204234307164159
Hanamkonda,5,8,33.86532258064516,2.745301510381075,972.9532258064515,2.6663648858875475,42.57709677419355,13.60437607585599
Hanamkonda,5,9,35.97838709677419,3.0721895444300515,972.7524193548387,2.6302945431429676,36.604032258064514,13.064012687958703
Hanamkonda,5,10,37.60959677419355,3.342988390766936,972.1016129032258,2.6079922150291677,32.70951612903226,12.679303721158988
